Id,Title,Location,Director,Rating,Genre
2179,Shadow at Midnight,Downtown Branch,Alexander Dawson,1.0,Romance
218,The Forgotten Promise,North Campus Library,Alexander Turner,3.12,Animation
2180,Harbor at Midnight,South Campus Library,Sophia Hughes,2.0,Sci-Fi
2181,Broken Kingdom,Media Center,Liam Turner,2.8,Action
2182,Silent Frontier,Downtown Branch,Isabella Dawson,4.0,Drama
2183,Rising Lantern,Periodicals Desk,Sebastian Quincy,4.02,Sci-Fi
2184,Wandering Summit,Riverside Branch,Olivia Quincy,3.1,Documentary
2185,Frontier at Midnight,Main Library - Floor 2,Chloe Quincy,3.67,Sci-Fi
2186,Paradox at Midnight,Stacks B,Elijah Quincy,3.98,Action
2187,Shattered City,Periodicals Desk,Chloe Xu,4.0,Animation
2188,Harbor at Midnight,South Campus Library,Olivia Underwood,2.92,Sci-Fi
2189,Fading Shadow,Media Center,Michael Fletcher,3.0,Sci-Fi
219,Promise at Midnight,Stacks A,Logan Ramirez,3.0,Animation
2190,Shattered Trial,Periodicals Desk,Chloe Iverson,3.0,Romance
2191,Forgotten Lantern,Stacks A,Noah Ellis,3.0,Comedy
2192,Golden Lantern,Stacks B,Logan Whitaker,3.4,Drama
2193,Harbor at Midnight,Archives Room,Chloe Young,3.33,Sci-Fi
2194,Golden Signal,North Campus Library,Sebastian Young,3.8,Sci-Fi
2195,The Wandering Summit,South Campus Library,Elijah Fletcher,3.7,Animation
2196,Burning Summit,Stacks B,Isabella Dawson,1.5,Drama
2197,The Final Shadow,South Campus Library,Harper Ramirez,3.25,Adventure
2198,Midnight Frontier,Main Library - Floor 1,Amelia Garcia,3.0,Sci-Fi
2199,The Last Summit,Periodicals Desk,Elijah Bennett,2.9,Comedy
22,Signal at Midnight,Stacks A,Isabella Marlowe,3.26,Animation
220,Signal at Midnight,Stacks B,James Nolan,3.1,Comedy
2200,Lantern at Midnight,Stacks A,Benjamin Sinclair,3.0,Action
2201,The Rising Mirage,Downtown Branch,Mason Iverson,4.5,Animation
2202,The Shattered Shadow,Periodicals Desk,Jackson Lawson,4.03,Thriller
2203,Iron Mirage,Downtown Branch,Henry Prescott,4.27,Comedy
2204,The Radiant Chronicle,Riverside Branch,Harper Underwood,3.94,Sci-Fi
2205,The Burning City,Archives Room,Jackson Bennett,3.3,Comedy
2206,Last Horizon,Main Library - Floor 1,Benjamin Kensington,3.83,Romance
2207,Promise at Midnight,South Campus Library,Alexander Underwood,4.17,Documentary
2208,Silent Summit,North Campus Library,Isabella Sinclair,4.32,Adventure
2209,Empire at Midnight,Periodicals Desk,Olivia Blackwell,5.0,Romance
2210,The Iron Voyage,Riverside Branch,Henry Xu,4.25,Adventure
2211,The Golden Paradox,Stacks B,Ethan Donovan,5.0,Romance
2212,Crimson Mirage,Stacks A,Grace Ellis,3.71,Adventure
2213,Broken Trial,Downtown Branch,Amelia Ramirez,3.8,Documentary
2214,Wandering Frontier,Stacks A,Isabella Zimmerman,5.0,Adventure
2215,Trial at Midnight,Periodicals Desk,Ava Donovan,5.0,Animation
2216,Frontier at Midnight,Periodicals Desk,Evelyn Xu,4.8,Action
2217,Shadow at Midnight,Stacks A,Abigail Quincy,4.0,Adventure
2218,Voyage at Midnight,South Campus Library,James Donovan,4.2,Documentary
2219,The Velvet Chronicle,Stacks B,Olivia Hawthorne,5.0,Animation
222,The Iron Paradox,Media Center,Michael Dawson,3.52,Adventure
2220,Shattered Chronicle,Reference Wing,Elijah Marlowe,4.6,Thriller
2221,Summit at Midnight,Stacks A,Sophia Underwood,4.0,Thriller
2222,The Crimson Horizon,Periodicals Desk,Benjamin Vasquez,3.8,Drama
2223,Final Voyage,Stacks A,Daniel Owens,4.0,Sci-Fi
2224,The Shattered Harbor,Stacks A,Grace Donovan,3.0,Drama
2225,Horizon at Midnight,Riverside Branch,Harper Dawson,4.4,Animation
2226,Wandering Voyage,Main Library - Floor 1,Ava Whitaker,2.9,Mystery
2227,Iron Summit,North Campus Library,Michael Hawthorne,3.75,Sci-Fi
2229,The Fading Lantern,Downtown Branch,Noah Quincy,3.4,Thriller
223,Chronicle at Midnight,Stacks B,Sebastian Xu,3.86,Mystery
2230,Electric Shadow,Downtown Branch,Sophia Sinclair,4.0,Romance
2231,Radiant Echo,Downtown Branch,Logan Dawson,3.63,Animation
2232,Harbor at Midnight,Riverside Branch,Chloe Dawson,3.56,Mystery
2233,Echo at Midnight,Riverside Branch,Scarlett Lawson,3.9,Romance
2234,The Velvet River,North Campus Library,Abigail Jensen,2.0,Animation
2235,Electric Garden,Archives Room,Lucas Kensington,3.3,Thriller
2236,Chronicle at Midnight,Stacks B,Elijah Blackwell,3.25,Sci-Fi
2237,The Velvet Lantern,Main Library - Floor 1,Mia Anderson,5.0,Sci-Fi
2238,Chronicle at Midnight,Main Library - Floor 1,Ava Ellis,3.0,Documentary
2239,Frontier at Midnight,Downtown Branch,Harper Xu,3.86,Comedy
224,Paradox at Midnight,Archives Room,Charlotte Ramirez,3.29,Sci-Fi
2240,The Final Lantern,Main Library - Floor 1,Lucas Hughes,3.44,Action
2241,Mirage at Midnight,Reference Wing,Abigail Blackwell,2.5,Documentary
2242,The Forgotten Mirage,Archives Room,Henry Sinclair,3.1,Documentary
2243,Shadow at Midnight,Main Library - Floor 2,Lucas Carter,3.72,Sci-Fi
2244,Forgotten Kingdom,North Campus Library,Harper Young,3.0,Documentary
2245,Rising Voyage,Reference Wing,Henry Zimmerman,3.3,Drama
2246,Lonely Promise,Main Library - Floor 2,Amelia Young,3.5,Documentary
2247,Velvet Empire,Periodicals Desk,Grace Bennett,2.71,Drama
2248,Golden Harbor,Stacks A,Mia Carter,4.01,Sci-Fi
2249,Electric Paradox,Stacks A,Benjamin Quincy,3.12,Thriller
225,Hidden Mirage,Stacks B,Evelyn Young,3.38,Drama
2250,City at Midnight,South Campus Library,Jackson Owens,3.33,Thriller
2251,The Rising Chronicle,Periodicals Desk,Noah Owens,2.0,Adventure
2252,Electric Promise,Main Library - Floor 2,Harper Vasquez,3.58,Drama
2253,The Last River,Periodicals Desk,Chloe Underwood,2.77,Romance
2254,Lonely Signal,Riverside Branch,Charlotte Vasquez,4.0,Thriller
2255,The Golden Empire,Reference Wing,Ava Hughes,3.0,Action
2256,Kingdom at Midnight,Periodicals Desk,Charlotte Ramirez,4.8,Thriller
2257,Broken Shadow,South Campus Library,Emma Vasquez,3.3,Sci-Fi
2258,Forgotten Signal,Archives Room,Grace Nolan,1.0,Adventure
2259,Silent Promise,South Campus Library,Isabella Montgomery,3.07,Sci-Fi
226,Lonely Garden,Archives Room,Daniel Vasquez,3.5,Documentary
2260,The Hidden Promise,South Campus Library,Daniel Dawson,3.67,Drama
2261,Lonely Signal,Archives Room,Harper Ellis,3.58,Comedy
2262,Crimson Signal,Archives Room,Abigail Kensington,3.46,Adventure
2263,Kingdom at Midnight,Riverside Branch,Sebastian Hughes,2.88,Action
2264,Mirage at Midnight,Main Library - Floor 2,Sebastian Vasquez,4.6,Thriller
2265,Kingdom at Midnight,Media Center,Alexander Nolan,3.0,Action
2266,Chronicle at Midnight,Downtown Branch,Lucas Owens,2.78,Drama
2267,Golden Paradox,Main Library - Floor 2,Mia Prescott,3.5,Adventure
2268,Lantern at Midnight,Media Center,Jackson Bennett,3.74,Sci-Fi
2269,Shadow at Midnight,Stacks B,Harper Sinclair,3.21,Animation
227,Midnight Trial,South Campus Library,Logan Hawthorne,3.06,Sci-Fi
2270,Harbor at Midnight,Archives Room,Michael Turner,3.3,Documentary
2271,Lantern at Midnight,North Campus Library,Mia Hawthorne,3.67,Adventure
2272,Wandering Mirage,Main Library - Floor 2,Jackson Montgomery,3.73,Documentary
2273,Shadow at Midnight,Downtown Branch,Liam Vasquez,3.51,Comedy
2274,The Final Paradox,Main Library - Floor 2,Henry Ramirez,3.3,Action
2275,Letter at Midnight,South Campus Library,Elijah Quincy,3.75,Romance
2276,Chronicle at Midnight,North Campus Library,Benjamin Carter,2.0,Thriller
2277,Silent Mirage,Media Center,Scarlett Kensington,3.5,Comedy
2278,Forgotten Letter,Periodicals Desk,Elijah Vasquez,3.62,Thriller
2279,The Broken Chronicle,Archives Room,Amelia Young,2.56,Adventure
228,Garden at Midnight,Periodicals Desk,Evelyn Turner,1.33,Mystery
2280,Horizon at Midnight,Main Library - Floor 2,Amelia Anderson,3.0,Adventure
2281,Final Summit,Reference Wing,Henry Ellis,3.9,Romance
2282,Shadow at Midnight,Stacks B,Emma Dawson,3.24,Sci-Fi
2283,The Wandering Mirage,Media Center,Ava Underwood,3.5,Action
2284,Final Chronicle,South Campus Library,Harper Blackwell,4.5,Comedy
2285,Burning Frontier,South Campus Library,James Quincy,3.6,Drama
2286,Empire at Midnight,Riverside Branch,Elijah Garcia,3.6,Thriller
2287,Silent Paradox,Stacks B,Emma Nolan,3.62,Adventure
2288,Signal at Midnight,Stacks B,Emma Bennett,3.9,Animation
2289,Burning River,South Campus Library,Ava Whitaker,4.07,Sci-Fi
229,The Crimson Chronicle,Riverside Branch,Isabella Nolan,4.0,Mystery
2290,Echo at Midnight,North Campus Library,Ethan Vasquez,3.6,Animation
2291,Crimson Lantern,Riverside Branch,Charlotte Kensington,3.68,Sci-Fi
2292,The Hidden Lantern,Archives Room,Lucas Kensington,3.67,Action
2293,Golden Frontier,Main Library - Floor 2,Noah Underwood,2.5,Romance
2294,Radiant Signal,South Campus Library,James Carter,3.0,Drama
2295,Summit at Midnight,Periodicals Desk,Liam Quincy,3.44,Thriller
2296,Paradox at Midnight,Main Library - Floor 2,Grace Xu,2.88,Action
2297,Electric City,Downtown Branch,Jackson Young,3.26,Mystery
2298,Velvet City,Stacks A,Mason Anderson,3.5,Drama
2299,The Fading Garden,Archives Room,Ella Lawson,4.0,Comedy
23,Trial at Midnight,Archives Room,Benjamin Sinclair,3.17,Comedy
230,Trial at Midnight,Downtown Branch,Evelyn Prescott,3.36,Action
2300,Chronicle at Midnight,Reference Wing,James Whitaker,3.69,Romance
2301,The Hidden Chronicle,Downtown Branch,Benjamin Vasquez,3.72,Documentary
2302,Frontier at Midnight,Downtown Branch,Mia Marlowe,3.65,Adventure
2303,The Final Harbor,Riverside Branch,Amelia Sinclair,4.17,Drama
2304,Broken Voyage,Stacks B,Chloe Fletcher,3.67,Documentary
2305,City at Midnight,Media Center,Elijah Kensington,3.7,Documentary
2306,Paradox at Midnight,Archives Room,Grace Anderson,2.94,Adventure
2307,City at Midnight,Main Library - Floor 1,Alexander Xu,3.1,Action
2308,Promise at Midnight,North Campus Library,Evelyn Owens,4.5,Thriller
2309,Burning Chronicle,Periodicals Desk,Isabella Prescott,4.2,Documentary
231,Horizon at Midnight,Media Center,Benjamin Garcia,2.96,Adventure
2310,Harbor at Midnight,Stacks A,Sebastian Ellis,3.5,Action
2311,Signal at Midnight,South Campus Library,Amelia Whitaker,3.4,Action
2312,The Golden Lantern,Stacks B,Henry Vasquez,3.55,Documentary
2313,The Midnight Paradox,Riverside Branch,Jackson Underwood,3.83,Documentary
2314,Electric Lantern,Main Library - Floor 2,Mia Donovan,2.64,Adventure
2315,Radiant Horizon,North Campus Library,Ethan Quincy,2.21,Romance
2316,Last Promise,Media Center,Sophia Bennett,2.96,Mystery
2317,Paradox at Midnight,North Campus Library,Emma Donovan,3.2,Sci-Fi
2318,Hidden Echo,Archives Room,Mia Bennett,3.89,Sci-Fi
2319,The Rising Frontier,Downtown Branch,Ella Owens,3.6,Animation
232,Shadow at Midnight,North Campus Library,Logan Turner,3.94,Drama
2320,Paradox at Midnight,Downtown Branch,Benjamin Quincy,3.4,Thriller
2321,Empire at Midnight,Media Center,Ethan Prescott,3.55,Animation
2322,Lantern at Midnight,Archives Room,Charlotte Ellis,3.18,Mystery
2323,Horizon at Midnight,Media Center,Ethan Donovan,4.0,Drama
2324,The Burning Letter,Reference Wing,Ava Bennett,4.16,Animation
2325,The Velvet River,Main Library - Floor 2,Sebastian Hughes,3.32,Thriller
2326,The Midnight Kingdom,North Campus Library,Henry Ellis,4.4,Drama
2327,Wandering Lantern,Stacks B,Mia Owens,3.5,Romance
2328,The Electric Lantern,Main Library - Floor 2,Daniel Lawson,2.95,Documentary
2329,Trial at Midnight,South Campus Library,Noah Zimmerman,4.19,Documentary
233,Signal at Midnight,Periodicals Desk,Olivia Kensington,3.62,Comedy
2330,Velvet Promise,Media Center,Charlotte Fletcher,4.39,Adventure
2331,The Radiant Lantern,Media Center,Emma Hawthorne,3.8,Comedy
2332,Fading Echo,Periodicals Desk,Scarlett Montgomery,3.0,Mystery
2333,Letter at Midnight,Main Library - Floor 2,Scarlett Bennett,3.8,Action
2334,The Broken Frontier,Stacks A,Mia Underwood,2.93,Sci-Fi
2335,Echo at Midnight,Riverside Branch,Scarlett Anderson,2.85,Mystery
2336,The Velvet Frontier,Reference Wing,Alexander Zimmerman,3.59,Adventure
2337,Paradox at Midnight,Stacks B,Ethan Underwood,3.34,Adventure
2338,The Fading Letter,Riverside Branch,Scarlett Jensen,1.86,Animation
2339,Kingdom at Midnight,Archives Room,Harper Underwood,2.75,Sci-Fi
234,Hidden Trial,North Campus Library,Harper Jensen,2.26,Thriller
2340,Radiant Horizon,Main Library - Floor 1,Amelia Nolan,3.11,Animation
2341,Paradox at Midnight,Reference Wing,Harper Kensington,3.0,Romance
2342,The Forgotten Voyage,Stacks A,Alexander Vasquez,4.0,Comedy
2343,Signal at Midnight,Periodicals Desk,Harper Lawson,3.5,Sci-Fi
2344,Garden at Midnight,North Campus Library,Ava Young,3.0,Thriller
2345,The Final Empire,Periodicals Desk,Mia Carter,3.0,Mystery
2346,Echo at Midnight,Main Library - Floor 1,Logan Anderson,3.37,Action
2347,The Shattered Echo,Riverside Branch,Evelyn Dawson,3.4,Thriller
2348,Golden Trial,Media Center,Logan Marlowe,3.73,Mystery
2349,Empire at Midnight,North Campus Library,Logan Hughes,3.93,Romance
235,Horizon at Midnight,South Campus Library,Sebastian Hawthorne,3.71,Romance
2350,The Shattered City,North Campus Library,Scarlett Xu,4.0,Action
2351,Radiant Letter,North Campus Library,Lucas Underwood,4.15,Adventure
2352,Lantern at Midnight,Stacks B,Evelyn Marlowe,3.41,Romance
2353,Lantern at Midnight,Main Library - Floor 2,Liam Fletcher,3.57,Sci-Fi
2354,River at Midnight,South Campus Library,Liam Whitaker,2.5,Drama
2355,The Last Kingdom,Main Library - Floor 2,Scarlett Fletcher,3.5,Adventure
2356,The Wandering Echo,South Campus Library,Jackson Whitaker,2.83,Sci-Fi
2357,The Rising Shadow,Reference Wing,Chloe Ellis,4.22,Thriller
2358,Electric River,North Campus Library,Jackson Anderson,3.5,Mystery
2359,The Golden Paradox,Riverside Branch,Abigail Sinclair,3.78,Romance
236,Last Lantern,Periodicals Desk,Elijah Montgomery,3.37,Thriller
2360,Promise at Midnight,Stacks B,Mia Hawthorne,3.94,Mystery
2361,The Forgotten River,Main Library - Floor 2,Lucas Hawthorne,3.12,Thriller
2362,Signal at Midnight,Periodicals Desk,Amelia Sinclair,2.5,Adventure
2363,The Last Shadow,Main Library - Floor 2,Ethan Kensington,3.78,Sci-Fi
2364,The Iron River,Reference Wing,Ava Ellis,2.25,Documentary
2365,The Hidden Letter,Reference Wing,James Iverson,2.8,Romance
2366,Trial at Midnight,Reference Wing,Jackson Montgomery,3.49,Comedy
2367,Empire at Midnight,Riverside Branch,Daniel Turner,3.03,Animation
2368,Trial at Midnight,South Campus Library,Daniel Jensen,2.0,Animation
2369,Golden Kingdom,Main Library - Floor 1,Michael Ellis,2.9,Action
237,Broken Empire,Main Library - Floor 1,Mia Donovan,3.23,Animation
2370,Paradox at Midnight,Riverside Branch,Ella Ellis,3.83,Animation
2371,Final Echo,Reference Wing,James Ramirez,3.54,Drama
2372,The Shattered Frontier,Main Library - Floor 1,Ella Kensington,2.5,Romance
2373,The Iron City,Media Center,Jackson Quincy,2.39,Documentary
2374,The Final Horizon,Stacks A,Emma Kensington,2.64,Comedy
2375,Mirage at Midnight,Riverside Branch,Abigail Young,2.92,Documentary
2376,Secret River,Stacks A,Abigail Kensington,3.09,Sci-Fi
2377,Promise at Midnight,Periodicals Desk,Chloe Garcia,3.5,Comedy
2378,The Rising Lantern,Media Center,Ella Whitaker,2.99,Thriller
2379,The Fading Kingdom,Riverside Branch,Sebastian Bennett,2.61,Drama
238,Echo at Midnight,Downtown Branch,Ella Donovan,3.17,Drama
2380,Hidden Trial,Archives Room,Scarlett Ellis,2.26,Mystery
2381,The Shattered Frontier,Downtown Branch,Lucas Blackwell,1.82,Thriller
2382,River at Midnight,Periodicals Desk,Liam Zimmerman,2.0,Animation
2383,Broken Shadow,Main Library - Floor 2,Logan Hawthorne,1.88,Mystery
2384,Chronicle at Midnight,South Campus Library,Liam Quincy,2.8,Comedy
2385,Midnight Empire,Main Library - Floor 1,Lucas Hawthorne,2.39,Comedy
2386,The Electric Letter,Stacks A,Olivia Underwood,2.2,Mystery
2387,The Midnight Echo,Stacks B,Isabella Garcia,2.74,Comedy
2388,River at Midnight,Media Center,Abigail Owens,3.5,Sci-Fi
2389,Chronicle at Midnight,Periodicals Desk,Jackson Donovan,2.74,Documentary
239,Voyage at Midnight,Downtown Branch,Evelyn Garcia,3.41,Sci-Fi
2390,Burning Shadow,South Campus Library,Jackson Lawson,3.35,Animation
2391,Summit at Midnight,Main Library - Floor 1,Evelyn Iverson,3.77,Adventure
2392,Fading Chronicle,Main Library - Floor 1,Daniel Turner,2.5,Thriller
2393,Summit at Midnight,Reference Wing,Emma Young,3.06,Romance
2394,Shattered Empire,Main Library - Floor 2,James Vasquez,3.27,Animation
2395,The Radiant Frontier,Stacks A,Liam Dawson,3.78,Mystery
2396,The Burning Frontier,Stacks A,Jackson Ramirez,3.89,Sci-Fi
2397,The Radiant Trial,Downtown Branch,Grace Anderson,3.9,Mystery
2398,Last Summit,South Campus Library,Jackson Vasquez,3.92,Sci-Fi
2399,Signal at Midnight,Riverside Branch,Elijah Owens,2.14,Romance
24,Rising Promise,Reference Wing,Sebastian Fletcher,3.35,Romance
240,The Silent River,Archives Room,Mia Anderson,2.83,Mystery
2400,Promise at Midnight,Downtown Branch,Harper Nolan,2.5,Animation
2401,Crimson City,Media Center,Sophia Hawthorne,3.67,Mystery
2402,Last Trial,Stacks A,Sophia Ellis,3.12,Adventure
2403,The Wandering Shadow,South Campus Library,Ava Donovan,3.59,Adventure
2404,The Velvet Frontier,Reference Wing,Ethan Garcia,2.45,Drama
2405,The Hidden Trial,Main Library - Floor 1,Harper Prescott,3.1,Mystery
2406,Paradox at Midnight,Periodicals Desk,Ava Turner,3.46,Sci-Fi
2407,River at Midnight,Reference Wing,Michael Carter,3.28,Drama
2408,Hidden Voyage,Reference Wing,Ava Zimmerman,3.09,Thriller
2409,The Fading Chronicle,Reference Wing,Isabella Owens,3.27,Romance
241,The Iron Lantern,Periodicals Desk,Grace Fletcher,3.0,Action
2410,The Final River,Stacks B,Abigail Prescott,2.87,Sci-Fi
2411,The Golden Chronicle,North Campus Library,Evelyn Kensington,2.93,Thriller
2412,The Midnight Lantern,Periodicals Desk,Liam Sinclair,2.07,Drama
2413,Empire at Midnight,Stacks B,Ethan Zimmerman,3.6,Romance
2414,Kingdom at Midnight,Stacks B,Benjamin Owens,3.05,Mystery
2415,The Secret Empire,Riverside Branch,Mason Jensen,4.5,Drama
2416,Shattered Kingdom,Media Center,Charlotte Hawthorne,2.94,Action
2417,Frontier at Midnight,Stacks A,Emma Blackwell,3.0,Action
2418,Midnight City,Archives Room,Emma Turner,4.0,Adventure
2419,The Wandering Kingdom,North Campus Library,Ava Owens,2.0,Action
242,Last Promise,Media Center,Jackson Hughes,3.36,Thriller
2420,The Final Shadow,Stacks A,Henry Anderson,3.27,Documentary
2421,River at Midnight,Archives Room,Scarlett Turner,2.57,Thriller
2422,Electric Garden,Stacks A,Henry Marlowe,2.28,Romance
2423,Electric Mirage,Media Center,Daniel Turner,3.91,Action
2424,The Final Promise,Stacks A,Charlotte Nolan,3.07,Adventure
2425,The Radiant Voyage,Archives Room,Mason Carter,3.56,Adventure
2426,Secret Empire,Stacks A,Grace Jensen,5.0,Romance
2427,The Radiant Letter,Periodicals Desk,Grace Whitaker,3.51,Thriller
2428,Rising Voyage,Stacks A,Henry Carter,3.04,Action
2429,Hidden Mirage,Main Library - Floor 1,Isabella Zimmerman,2.83,Action
243,The Golden Frontier,Stacks A,Emma Turner,2.0,Comedy
2430,The Golden City,Stacks B,Ava Anderson,3.2,Sci-Fi
2431,River at Midnight,Periodicals Desk,Ethan Hawthorne,3.23,Mystery
2432,The Broken Garden,Main Library - Floor 1,Ella Bennett,3.24,Documentary
2433,The Rising Signal,Downtown Branch,Lucas Jensen,3.3,Animation
2434,Golden Shadow,Main Library - Floor 2,Isabella Blackwell,4.0,Animation
2435,Kingdom at Midnight,Main Library - Floor 1,Olivia Sinclair,3.0,Mystery
2436,Kingdom at Midnight,Media Center,James Jensen,3.58,Documentary
2437,Promise at Midnight,Reference Wing,Abigail Bennett,3.43,Sci-Fi
2438,Kingdom at Midnight,Archives Room,Amelia Hughes,4.0,Sci-Fi
2439,Echo at Midnight,Archives Room,Henry Ellis,4.36,Sci-Fi
244,The Secret Chronicle,Media Center,Benjamin Young,4.7,Drama
2440,Final Echo,Riverside Branch,Lucas Turner,3.83,Action
2441,Radiant Summit,Media Center,Olivia Garcia,2.0,Drama
2442,The Midnight Promise,North Campus Library,Logan Bennett,3.39,Action
2443,Wandering River,Main Library - Floor 2,Benjamin Donovan,3.54,Mystery
2444,The Midnight Horizon,Archives Room,Sophia Prescott,2.5,Thriller
2445,Radiant River,Archives Room,Scarlett Dawson,2.2,Thriller
2446,The Wandering Signal,Main Library - Floor 1,Evelyn Quincy,3.0,Comedy
2447,The Burning Paradox,Reference Wing,Harper Donovan,2.88,Thriller
2448,Rising Harbor,Main Library - Floor 2,Benjamin Iverson,2.65,Adventure
2449,Shattered Kingdom,Archives Room,Evelyn Ramirez,0.5,Documentary
245,The Fading River,Archives Room,Ava Montgomery,4.0,Documentary
2450,The Radiant Mirage,Main Library - Floor 1,Alexander Whitaker,1.9,Mystery
2451,Burning Summit,Media Center,Mason Ramirez,2.7,Drama
2452,Final Chronicle,Reference Wing,Chloe Dawson,4.1,Comedy
2453,The Shattered Promise,Stacks A,Benjamin Prescott,2.82,Drama
2454,Broken Echo,Main Library - Floor 2,Amelia Hawthorne,3.39,Adventure
2455,The Rising Paradox,Periodicals Desk,Lucas Ramirez,3.36,Drama
2456,Hidden Signal,Main Library - Floor 1,Michael Hughes,3.18,Comedy
2457,Kingdom at Midnight,North Campus Library,Isabella Ramirez,3.25,Drama
2458,The Forgotten Horizon,Stacks B,Sophia Underwood,2.25,Comedy
2459,The Iron Echo,North Campus Library,Isabella Ellis,3.57,Comedy
246,City at Midnight,Main Library - Floor 2,Grace Owens,4.04,Sci-Fi
2460,The Golden Kingdom,Media Center,Henry Ramirez,1.93,Action
2461,The Crimson Frontier,Reference Wing,Grace Anderson,1.5,Romance
2462,City at Midnight,Riverside Branch,Logan Lawson,0.9,Romance
2463,City at Midnight,Stacks A,James Donovan,3.21,Drama
2464,Echo at Midnight,Downtown Branch,Scarlett Nolan,3.5,Drama
2465,Promise at Midnight,Reference Wing,Alexander Kensington,4.5,Documentary
2466,Burning Summit,Riverside Branch,Ella Zimmerman,3.1,Animation
2467,The Final Harbor,Main Library - Floor 1,Noah Anderson,3.94,Adventure
2468,The Last Promise,South Campus Library,Charlotte Jensen,2.84,Drama
2469,Echo at Midnight,Periodicals Desk,Noah Fletcher,3.06,Drama
247,The Silent River,Archives Room,Ava Donovan,3.8,Romance
2470,Forgotten Paradox,Periodicals Desk,Harper Kensington,3.06,Drama
2471,Final River,Reference Wing,Benjamin Whitaker,2.6,Documentary
2472,Shadow at Midnight,South Campus Library,Chloe Young,3.0,Documentary
2473,The Final Horizon,Stacks B,Olivia Dawson,1.92,Animation
2474,City at Midnight,North Campus Library,Ava Donovan,3.24,Thriller
2475,Forgotten Echo,Main Library - Floor 1,Emma Montgomery,2.25,Comedy
2476,The Final Promise,Main Library - Floor 1,Charlotte Owens,3.1,Romance
2477,The Broken City,Main Library - Floor 2,Elijah Turner,3.0,Adventure
2478,Kingdom at Midnight,Main Library - Floor 2,Mason Prescott,3.05,Drama
2479,Paradox at Midnight,Riverside Branch,Liam Marlowe,3.0,Comedy
248,The Secret Horizon,Stacks B,Sebastian Sinclair,2.98,Sci-Fi
2480,The Iron Harbor,Stacks A,Harper Hawthorne,4.3,Drama
2481,Lonely Empire,Stacks B,Ava Hughes,3.4,Drama
2482,The Lonely Shadow,Periodicals Desk,Daniel Ellis,2.88,Adventure
2483,Paradox at Midnight,Main Library - Floor 1,Noah Iverson,2.75,Comedy
2484,The Radiant Lantern,Main Library - Floor 2,Noah Young,4.5,Comedy
2485,The Crimson Signal,Archives Room,Charlotte Fletcher,2.87,Drama
2486,The Iron Paradox,Reference Wing,Logan Underwood,2.5,Animation
2487,The Last River,Main Library - Floor 1,Evelyn Blackwell,4.7,Thriller
2488,Iron Empire,Periodicals Desk,Scarlett Bennett,4.0,Action
2489,The Lonely Trial,Periodicals Desk,Abigail Donovan,4.4,Romance
249,Mirage at Midnight,Stacks A,Ethan Xu,3.8,Mystery
2490,The Broken City,Reference Wing,Charlotte Bennett,3.34,Mystery
2491,Echo at Midnight,Periodicals Desk,Ava Jensen,2.67,Sci-Fi
2492,Velvet Kingdom,Media Center,Henry Young,2.18,Mystery
2493,The Crimson Harbor,Periodicals Desk,Michael Blackwell,4.0,Adventure
2494,The Velvet Echo,Media Center,Elijah Montgomery,3.9,Adventure
2495,Horizon at Midnight,Main Library - Floor 2,Liam Lawson,4.0,Drama
2496,The Radiant Summit,Media Center,Ava Donovan,3.29,Sci-Fi
2497,Kingdom at Midnight,Media Center,Evelyn Hawthorne,2.55,Romance
2498,Golden Promise,Riverside Branch,Harper Young,3.0,Sci-Fi
2499,Broken River,North Campus Library,Benjamin Bennett,4.0,Mystery
25,Mirage at Midnight,Media Center,Amelia Xu,3.73,Action
250,The Electric Mirage,Downtown Branch,Noah Bennett,2.83,Sci-Fi
2500,Final Letter,Archives Room,Elijah Underwood,2.77,Action
2501,Rising Letter,Stacks B,Evelyn Ellis,3.91,Animation
2502,The Crimson Trial,Periodicals Desk,Lucas Hawthorne,3.98,Comedy
2503,Wandering Echo,Main Library - Floor 1,Olivia Bennett,3.6,Romance
2504,Voyage at Midnight,Stacks B,Mason Prescott,2.73,Documentary
2505,Electric Lantern,North Campus Library,Liam Vasquez,3.05,Drama
2506,Midnight Empire,North Campus Library,Liam Iverson,3.15,Sci-Fi
2507,The Rising Paradox,Main Library - Floor 1,Logan Quincy,4.0,Adventure
2508,The Crimson Summit,Periodicals Desk,Elijah Garcia,3.2,Comedy
2509,The Shattered Garden,Stacks A,Olivia Sinclair,3.5,Mystery
251,Chronicle at Midnight,Main Library - Floor 2,Mia Garcia,3.0,Drama
2510,Secret Trial,Main Library - Floor 1,Henry Dawson,4.2,Animation
2511,Silent Shadow,Media Center,Charlotte Owens,4.33,Mystery
2512,Burning Voyage,Main Library - Floor 2,Alexander Quincy,4.1,Romance
2513,Summit at Midnight,North Campus Library,Logan Underwood,3.23,Animation
2514,The Rising Lantern,Periodicals Desk,Ava Garcia,2.55,Romance
2515,Signal at Midnight,Media Center,Lucas Montgomery,2.5,Drama
2516,Echo at Midnight,Downtown Branch,Benjamin Sinclair,1.17,Sci-Fi
2517,Electric Lantern,Stacks A,Benjamin Nolan,2.87,Animation
2518,Chronicle at Midnight,Periodicals Desk,Jackson Hawthorne,3.5,Adventure
2519,The Golden Kingdom,South Campus Library,Benjamin Vasquez,3.94,Comedy
252,Shadow at Midnight,South Campus Library,Ava Owens,3.14,Comedy
